price,model,specs,color,bodytype,mileage,engine,city
"$7,999 ",2015 Mitsubishi Mirage DE,"Used 2015 Mitsubishi Mirage DE with FWD, Keyless Entry, CD (Single Disc), Air Conditioning, MP3, Power Steering, Power Windows, AM/FM, Power Locks, Front Airbags (Driver)",Silver,Hatchback,"Mileage: 32,607 miles",3 Cyl,SanDiego
"$10,499 ",2015 Buick Verano,"Used 2015 Buick Verano with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows",Silver,Sedan,"Mileage: 76,853 miles",4 Cyl,SanDiego
"$17,750 ",2015 Mazda CX-5 Touring,"Used 2015 Mazda CX-5 Touring with FWD, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio",Gray,SUV,"Mileage: 37,091 miles",4 Cyl,SanDiego
"$20,999 ",2012 Honda Odyssey EX,"Used 2012 Honda Odyssey EX with FWD, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio",Silver,Minivan,"Mileage: 53,558 miles",6 Cyl,SanDiego
"$23,499 ",2008 GMC Sierra 1500 Denali,"Used 2008 GMC Sierra 1500 Denali with AWD, Fog Lights, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Towing Package, DVD, Air Conditioning, MP3, Satellite Radio",White,Pickup,"Mileage: 85,953 miles",8 Cyl,SanDiego
"$13,999 ",2010 Ford Expedition EL XLT,"Used 2010 Ford Expedition EL XLT with RWD, Fog Lights, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, Towing Package, Air Conditioning, MP3, Satellite Radio, Power Steering",Silver,SUV,"Mileage: 104,783 miles",8 Cyl,SanDiego
"$12,999 ",2014 Nissan Altima SV,"Used 2014 Nissan Altima SV with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Power Steering, Power Windows, AM/FM",Gray,Sedan,"Mileage: 40,670 miles",4 Cyl,SanDiego
"$14,999 ",2011 Honda Pilot EX,"Used 2011 Honda Pilot EX with FWD, Fog Lights, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, Towing Package, Air Conditioning, MP3, Satellite Radio, Power Steering",Silver,SUV,"Mileage: 101,353 miles",6 Cyl,SanDiego
"$11,999 ",2015 Mazda Mazda6 i Sport,"Used 2015 Mazda Mazda6 i Sport with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Power Steering, Power Windows, AM/FM",Gray,Sedan,"Mileage: 73,177 miles",4 Cyl,SanDiego
"$20,999 ",2014 Jeep Grand Cherokee Laredo,"Used 2014 Jeep Grand Cherokee Laredo with 4WD, Fog Lights, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering, Power Windows, AM/FM, Intermittent Wipers",Black,SUV,"Mileage: 59,872 miles",6 Cyl,SanDiego
"$22,999 ",2016 BMW 3 Series 320i,"Used 2016 BMW 3 Series 320i with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering, Power Windows, AM/FM",White,Sedan,"Mileage: 19,694 miles",4 Cyl,SanDiego
"$13,999 ",2015 Toyota Camry SE,"Used 2015 Toyota Camry SE with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows",Black,Sedan,"Mileage: 59,730 miles",4 Cyl,SanDiego
"$12,499 ",2014 Chevrolet Malibu LS,"Used 2014 Chevrolet Malibu LS with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering, Power Windows, AM/FM, Power Seat (Driver)",Gold,Sedan,"Mileage: 26,135 miles",4 Cyl,SanDiego
"$10,499 ",2013 Ford Fusion SE,"Used 2013 Ford Fusion SE with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows, AM/FM",Gray,Sedan,"Mileage: 79,712 miles",4 Cyl,SanDiego
"$6,999 ",2012 Chrysler 200 Touring,"Used 2012 Chrysler 200 Touring with FWD, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows",Brown,Sedan,"Mileage: 113,172 miles",4 Cyl,SanDiego
"$23,750 ",2014 Honda Pilot EX,"Used 2014 Honda Pilot EX with FWD, Fog Lights, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Rear-View Camera, Air Conditioning, MP3",Blue,SUV,"Mileage: 28,000 miles",6 Cyl,SanDiego
"$10,499 ",2014 Chevrolet Sonic LT,"Used 2014 Chevrolet Sonic LT with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows, AM/FM",Silver,Hatchback,"Mileage: 17,621 miles",4 Cyl,SanDiego
"$19,499 ",2015 Chevrolet Camaro LT,"Used 2015 Chevrolet Camaro LT with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Air Conditioning, Satellite Radio, Power Steering, Power Windows, AM/FM, Power Seat (Driver)",White,Coupe,"Mileage: 32,858 miles",6 Cyl,SanDiego
"$15,250 ",2014 Chevrolet Volt,"Used 2014 Chevrolet Volt with FWD, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio",Gray,Sedan,"Mileage: 43,497 miles",4 Cyl,SanDiego
"$41,499 ",2015 Chevrolet Silverado 1500 LTZ,"Used 2015 Chevrolet Silverado 1500 LTZ with 4WD, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Towing Package, Rear-View Camera, Air Conditioning",White,Pickup,"Mileage: 22,636 miles",8 Cyl,SanDiego
"$15,999 ",2013 Hyundai Genesis,"Used 2013 Hyundai Genesis with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering",Gray,Sedan,"Mileage: 38,490 miles",6 Cyl,SanDiego
"$14,999 ",2015 Dodge Journey American Value Package,"Used 2015 Dodge Journey American Value Package with FWD, Third Row Seating, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering, Power Windows, AM/FM, Power Locks",Black,SUV,"Mileage: 20,028 miles",4 Cyl,SanDiego
"$9,499 ",2012 Chevrolet Cruze LS,"Used 2012 Chevrolet Cruze LS with FWD, Keyless Entry, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows, AM/FM, Aux Audio Adapter, Intermittent Wipers",Black,Sedan,"Mileage: 42,324 miles",4 Cyl,SanDiego
"$20,499 ",2013 Toyota Tundra,"Used 2013 Toyota Tundra with 4WD, Double Cab, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows",White,Pickup,"Mileage: 121,756 miles",8 Cyl,SanDiego
"$15,999 ",2014 Mazda Mazda6 i Grand Touring,"Used 2014 Mazda Mazda6 i Grand Touring with FWD, Fog Lights, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio",White,Sedan,"Mileage: 49,405 miles",4 Cyl,SanDiego
"$15,999 ",2014 Buick Verano Premium,"Used 2014 Buick Verano Premium with FWD, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3",Black,Sedan,"Mileage: 34,197 miles",4 Cyl,SanDiego
"$16,811 ",2011 Audi Q5 Premium,"Used 2011 Audi Q5 Premium with AWD, Leather Seats, Fog Lights, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Satellite Radio, Power Steering, Power Windows, AM/FM",Gray,SUV,"Mileage: 69,893 miles",4 Cyl,SanDiego
"$9,913 ",2013 Ford Escape S,"Used 2013 Ford Escape S with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Satellite Radio, Power Steering, Power Windows, AM/FM, 4-Wheel Disc Brakes, Intermittent Wipers, Power Locks",White,SUV,"Mileage: 101,321 miles",4 Cyl,SanDiego
"$12,914 ",2014 Toyota Corolla LE,"Used 2014 Toyota Corolla LE with FWD, Fog Lights, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, Power Steering, Power Windows, AM/FM, Intermittent Wipers",Gray,Sedan,"Mileage: 37,021 miles",4 Cyl,SanDiego
"$11,914 ",2014 Nissan Sentra SV,"Used 2014 Nissan Sentra SV with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Power Steering, Power Windows, AM/FM, Intermittent Wipers, Power Locks, Rear Window Defroster, Front Airbags (Driver)",Blue,Sedan,"Mileage: 34,553 miles",4 Cyl,SanDiego
"$8,913 ",2013 Hyundai Veloster,"Used 2013 Hyundai Veloster with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Satellite Radio, Power Steering, Power Windows, AM/FM, Aux Audio Adapter, 4-Wheel Disc Brakes",Silver,Hatchback,"Mileage: 88,378 miles",4 Cyl,SanDiego
"$10,415 ",2015 Nissan Sentra SV,"Used 2015 Nissan Sentra SV with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Satellite Radio, Power Steering, Power Windows, AM/FM, Intermittent Wipers, Power Locks",Gray,Sedan,"Mileage: 50,484 miles",4 Cyl,SanDiego
"$20,811 ",2011 Infiniti FX50,"Used 2011 Infiniti FX50 with AWD, Leather Seats, Fog Lights, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, Satellite Radio, Power Steering",Beige,SUV,"Mileage: 80,049 miles",8 Cyl,SanDiego
"$9,975 ",2013 Honda Fit Base,"Used 2013 Honda Fit Base with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM, Aux Audio Adapter, Intermittent Wipers",Silver,Hatchback,"Mileage: 36,000 miles",4 Cyl,SanDiego
"$6,495 ",2013 Ford Fiesta S,"Used 2013 Ford Fiesta S with FWD, CD (Single Disc), Air Conditioning, MP3, Power Steering, AM/FM, Aux Audio Adapter, Handsfree/Bluetooth Integration",Gray,Sedan,"Mileage: 51,000 miles",4 Cyl,SanDiego
"$18,623 ",2014 Mini Cooper S,"Used 2014 Mini Cooper S with FWD, Navigation System, Rear-View Camera, Satellite Radio, Handsfree/Bluetooth Integration",Blue,Hatchback,"Mileage: 19,923 miles",4 Cyl,SanDiego
"$17,565 ",2014 Toyota Prius Four,"Used 2014 Toyota Prius Four with FWD, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, MP3, Satellite Radio, AM/FM, Aux Audio Adapter, Handsfree/Bluetooth Integration",Gray,Hatchback,"Mileage: 26,740 miles",4 Cyl,SanDiego
"$9,995 ",2014 Chevrolet Cruze LT,"Used 2014 Chevrolet Cruze LT with FWD, Fog Lights",Black,Sedan,"Mileage: 49,857 miles",4 Cyl,SanDiego
"$11,795 ",2012 Toyota Corolla S,"Used 2012 Toyota Corolla S with FWD, Alloy Wheels, Navigation System, CD (Single Disc), Cloth Seats, AM/FM, Aux Audio Adapter, Handsfree/Bluetooth Integration",Gray,Sedan,"Mileage: 49,793 miles",4 Cyl,SanDiego
"$17,395 ",2015 Toyota Prius Two,"Used 2015 Toyota Prius Two with FWD, Keyless Entry, Rear-View Camera, Handsfree/Bluetooth Integration",Turquoise,Hatchback,"Mileage: 14,310 miles",4 Cyl,SanDiego
"$8,897 ",2013 Kia Rio EX,"Used 2013 Kia Rio EX with FWD, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering, AM/FM, Aux Audio Adapter, Trip Computer",Red,Sedan,"Mileage: 31,178 miles",4 Cyl,SanDiego
"$11,995 ",2016 Chevrolet Cruze LT,"Used 2016 Chevrolet Cruze LT with FWD, Alloy Wheels, Keyless Entry, Cruise Control, Rear-View Camera, Air Conditioning, Power Steering",Beige,Sedan,"Mileage: 47,000 miles",4 Cyl,SanDiego
"$7,495 ",2014 Chevrolet Spark LS,"Used 2014 Chevrolet Spark LS with FWD, Air Conditioning, MP3, Power Steering, Power Windows, AM/FM, Aux Audio Adapter, Trip Computer",Blue,Hatchback,"Mileage: 41,000 miles",4 Cyl,SanDiego
"$7,495 ",2005 BMW X3 2.5i,"Used 2005 BMW X3 2.5i with AWD, Alloy Wheels, Keyless Entry, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Steering, Power Windows, AM/FM, Intermittent Wipers, Power Locks",Silver,SUV,"Mileage: 116,000 miles",6 Cyl,SanDiego
"$7,995 ",2007 Ford F-150 XL,"Used 2007 Ford F-150 XL with RWD, Split/Folding Seats, Power Steering, AM/FM, Intermittent Wipers, Front Airbags (Driver)",Gray,Pickup,"Mileage: 130,000 miles",6 Cyl,SanDiego
"$5,495 ",2007 Hyundai Sonata GLS,"Used 2007 Hyundai Sonata GLS with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering, AM/FM, Intermittent Wipers, Rear Window Defroster",Gray,Sedan,"Mileage: 108,000 miles",4 Cyl,SanDiego
"$10,975 ",2015 Chevrolet Cruze LS,"Used 2015 Chevrolet Cruze LS with FWD, Keyless Entry, Air Conditioning, Power Steering",Gray,Sedan,"Mileage: 40,000 miles",4 Cyl,SanDiego
"$9,475 ",2005 Nissan Frontier Nismo,"Used 2005 Nissan Frontier Nismo with 4WD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Power Steering, Power Windows, AM/FM, Intermittent Wipers",Silver,Pickup,"Mileage: 134,000 miles",6 Cyl,SanDiego
"$6,450 ",2007 Honda Civic EX,"Used 2007 Honda Civic EX with FWD, Alloy Wheels, Cruise Control, Air Conditioning, Power Windows, Front Airbags (Driver)",Burgundy,Sedan,"Mileage: 125,000 miles",4 Cyl,SanDiego
"$8,495 ",2004 Chevrolet Colorado LS,"Used 2004 Chevrolet Colorado LS with 4WD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Steering, Power Windows, AM/FM",Orange,Pickup,"Mileage: 128,000 miles",5 Cyl,SanDiego
"$8,475 ",2012 Mazda Mazda6 i Sport,"Used 2012 Mazda Mazda6 i Sport with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Aux Audio Adapter, Intermittent Wipers, Power Locks, Front Airbags (Driver)",Gray,Sedan,"Mileage: 72,000 miles",4 Cyl,SanDiego
"$5,775 ",2006 Toyota Camry LE,"Used 2006 Toyota Camry LE with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Steering, Power Windows, AM/FM, Power Seat (Driver), Intermittent Wipers",Gray,Sedan,"Mileage: 127,000 miles",4 Cyl,SanDiego
"$6,995 ",2009 Saturn VUE XR,"Used 2009 Saturn VUE XR with FWD, Fog Lights, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, AM/FM, Aux Audio Adapter, Intermittent Wipers",Black,SUV,"Mileage: 110,000 miles",6 Cyl,SanDiego
"$10,995 ",2011 Chrysler Town & Country Touring,"Used 2011 Chrysler Town & Country Touring with FWD, Third Row Seating, Navigation System, Keyless Entry, Cruise Control, Air Conditioning, Power Steering",Gray,Minivan,"Mileage: 89,000 miles",6 Cyl,SanDiego
"$11,250 ",2015 Chevrolet Malibu LS,"Used 2015 Chevrolet Malibu LS with FWD, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering",Gray,Sedan,"Mileage: 51,000 miles",4 Cyl,SanDiego
"$13,750 ",2013 Honda Accord LXS,"Used 2013 Honda Accord LXS with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering, Aux Audio Adapter, Handsfree/Bluetooth Integration",White,Coupe,"Mileage: 35,000 miles",4 Cyl,SanDiego
"$7,995 ",2012 Chevrolet Cruze LS,"Used 2012 Chevrolet Cruze LS with FWD, Keyless Entry, CD (Single Disc), Air Conditioning, MP3, Power Steering, AM/FM, Aux Audio Adapter",Blue,Sedan,"Mileage: 83,000 miles",4 Cyl,SanDiego
"$7,995 ",2009 Dodge Journey SXT,"Used 2009 Dodge Journey SXT with FWD, Keyless Entry, Cruise Control, CD (Single Disc), DVD, Air Conditioning, MP3, Power Steering, AM/FM",Gray,SUV,"Mileage: 118,000 miles",6 Cyl,SanDiego
"$7,975 ",2008 Dodge Charger SXT,"Used 2008 Dodge Charger SXT with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Power Steering, AM/FM",Gray,Sedan,"Mileage: 91,000 miles",6 Cyl,SanDiego
"$10,495 ",2007 Dodge Ram 1500 SLT,"Used 2007 Dodge Ram 1500 SLT with 4WD, Keyless Entry, Quad Cab, Cruise Control, CD (Single Disc), Air Conditioning, Power Steering, AM/FM, Trip Computer, Intermittent Wipers, Power Locks",Silver,Pickup,"Mileage: 146,000 miles",8 Cyl,SanDiego
"$8,750 ",2014 Dodge Dart SE,"Used 2014 Dodge Dart SE with FWD, CD (Single Disc), MP3, Power Steering, AM/FM, Aux Audio Adapter",Red,Sedan,"Mileage: 47,000 miles",4 Cyl,SanDiego
"$5,995 ",2005 Jeep Liberty Sport,"Used 2005 Jeep Liberty Sport with RWD, CD (Single Disc), Air Conditioning, Power Steering, Power Windows, AM/FM, Intermittent Wipers, Rear Window Defroster, Front Airbags (Driver)",Silver,SUV,"Mileage: 100,000 miles",6 Cyl,SanDiego
"$7,995 ",2004 Chevrolet Colorado LS,"Used 2004 Chevrolet Colorado LS with 4WD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Steering, Power Windows, AM/FM",Red,Pickup,"Mileage: 153,000 miles",5 Cyl,SanDiego
"$10,750 ",2007 Ford F-150 XLT,,Gray,Pickup,"Mileage: 118,000 miles",8 Cyl,SanDiego
"$9,995 ",2011 Chevrolet Cruze LT,"Used 2011 Chevrolet Cruze LT with FWD, Keyless Entry, CD (Single Disc), Air Conditioning, MP3, Power Steering, Aux Audio Adapter",Beige,Sedan,"Mileage: 26,000 miles",4 Cyl,SanDiego
"$6,495 ",2004 Mercedes-Benz CLK 320,"Used 2004 Mercedes-Benz CLK 320 with RWD, Leather Seats, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Air Conditioning, Power Steering, Power Windows, AM/FM, Trip Computer",Red,Coupe,"Mileage: 69,000 miles",6 Cyl,SanDiego
"$5,975 ",2005 Ford Escape XLT,"Used 2005 Ford Escape XLT with FWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, MP3, Power Steering, Power Windows, AM/FM",White,SUV,"Mileage: 102,000 miles",6 Cyl,SanDiego
"$14,975 ",2013 Volkswagen Tiguan SE,"Used 2013 Volkswagen Tiguan SE with FWD, Leather Seats, Navigation System, Cruise Control, Air Conditioning, Power Steering, Intermittent Wipers, Handsfree/Bluetooth Integration",White,SUV,"Mileage: 57,000 miles",4 Cyl,SanDiego
"$7,950 ",2006 Lexus ES 330,"Used 2006 Lexus ES 330 with FWD, Fog Lights, Power Sun/Moonroof, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Power Steering, Power Windows, AM/FM",Beige,Sedan,"Mileage: 78,000 miles",6 Cyl,SanDiego
"$7,495 ",2011 Volkswagen Jetta Base,"Used 2011 Volkswagen Jetta Base with FWD, Keyless Entry, CD (Single Disc), MP3, AM/FM, Aux Audio Adapter, Intermittent Wipers, Rear Window Defroster",Gray,Sedan,"Mileage: 83,000 miles",4 Cyl,SanDiego
"$6,475 ",2012 Ford Fiesta S,"Used 2012 Ford Fiesta S with FWD, Air Conditioning, Power Steering, AM/FM, Aux Audio Adapter, Intermittent Wipers, Rear Window Defroster",Silver,Sedan,"Mileage: 61,000 miles",4 Cyl,SanDiego
"$5,995 ",2001 Mercedes-Benz M-Class ML 320,"Used 2001 Mercedes-Benz M-Class ML 320 with 4WD, Alloy Wheels, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, Power Steering, Power Windows, AM/FM, Intermittent Wipers, Power Locks",Silver,SUV,"Mileage: 88,000 miles",6 Cyl,SanDiego
"$7,495 ",2005 Honda CR-V SE,"Used 2005 Honda CR-V SE with 4WD, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Steering, Power Windows",Beige,SUV,"Mileage: 140,000 miles",4 Cyl,SanDiego
"$6,995 ",2005 Honda Element EX,"Used 2005 Honda Element EX with FWD, Alloy Wheels, Keyless Entry, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows, AM/FM",Beige,SUV,"Mileage: 127,000 miles",4 Cyl,SanDiego
"$12,500 ",2015 Kia Optima LX,"Used 2015 Kia Optima LX with FWD, Fog Lights, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Power Steering, Power Seat (Driver), Power Locks",White,Sedan,"Mileage: 31,634 miles",4 Cyl,SanDiego
"$12,500 ",2014 Nissan Altima S,"Used 2014 Nissan Altima S with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Power Steering, Aux Audio Adapter, Power Seat (Driver)",White,Sedan,"Mileage: 26,825 miles",4 Cyl,SanDiego
"$15,500 ",2014 Honda CR-V LX,"Used 2014 Honda CR-V LX with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Power Locks, Handsfree/Bluetooth Integration, Power Mirrors",Gray,SUV,"Mileage: 39,929 miles",4 Cyl,SanDiego
"$12,750 ",2015 Toyota Camry LE,"Used 2015 Toyota Camry LE with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Power Steering, AM/FM, Power Locks, Handsfree/Bluetooth Integration",White,Sedan,"Mileage: 51,861 miles",4 Cyl,SanDiego
"$14,250 ",2015 Toyota Prius Two,"Used 2015 Toyota Prius Two with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, Power Steering, Power Locks, Handsfree/Bluetooth Integration, Power Mirrors",Silver,Hatchback,"Mileage: 43,472 miles",4 Cyl,SanDiego
